species,level,network,elevation,n.elevation,transect,degree,species.strength,NSI,betweenness,partner.diversity,d
Sepsis,Animal,1860.2,1860,1860,2,4,0.4497113997114,1.15217391304348,0.0498114585801153,1.242453324894,0.380860800018408
Syrphidae,Animal,1860.2,1860,1860,2,2,0.346320346320346,1.26086956521739,0,0.500402423538188,0.103355987145615
Tenthredinidae,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Thricops,Animal,1860.2,1860,1860,2,10,3.40194805194805,1.02173913043478,0.221566769327963,1.10968100045776,0.0457541004387348
Tipulidae,Animal,1860.2,1860,1860,2,1,0.142857142857143,1.93478260869565,0,0,0.660405538689328
Tortricidae,Animal,1860.2,1860,1860,2,1,0.00324675324675325,1.26086956521739,0,0,0
Achillea_millefolium,Plant,1860.3,1860,1860,3,5,1.62935689739813,1.35,0.0493337702053298,1.49417513828931,0.457794221564295
Alchemilla_xanthochlora,Plant,1860.3,1860,1860,3,11,6.92944317315027,1.65,0.0091743119266055,2.36938211969468,0.741683447720098
Calluna_vulgaris,Plant,1860.3,1860,1860,3,6,3.85714285714286,1.45,0.0219418960244648,1.79175946922806,0.75123219652416
Campanula_rotundifolia,Plant,1860.3,1860,1860,3,2,0.80952380952381,1.85,0.00131061598951507,0.636514168294813,0.7846389570077
Carum_carvi,Plant,1860.3,1860,1860,3,13,7.43872180451128,1.25,0.104226736566186,1.99848626191292,0.700206009660577
Crepis_aurea,Plant,1860.3,1860,1860,3,5,2.06666666666667,1.4,0.0297619047619048,1.56071040904141,0.630665012734566
Galium_pumilum,Plant,1860.3,1860,1860,3,1,0.166666666666667,1.8,0,0,0.608333842805031
Geum_montanum,Plant,1860.3,1860,1860,3,6,3.06501023205529,1.65,0.0175840978593272,1.60205591545873,0.332155429062743
Leontodon_hispidus,Plant,1860.3,1860,1860,3,4,1.31983308787433,1.3,0.0874617737003058,1.00271826451752,0.410576736235545
Persicaria_vivipara,Plant,1860.3,1860,1860,3,1,0.0238095238095238,1.55,0,0,0.182971419211679
Potentilla_aurea,Plant,1860.3,1860,1860,3,5,1.86684782608696,1.45,0.0676714722586282,1.15958881430863,0.606356936028969
Primula_minima,Plant,1860.3,1860,1860,3,2,0.230434782608696,1.65,0.0175840978593272,0.562335144618808,0.473825584212857
Ranunculus_acris,Plant,1860.3,1860,1860,3,22,10.4329778469285,1.05,0.324104412407165,2.35413597279287,0.141029106369902
Ranunculus_montanus,Plant,1860.3,1860,1860,3,23,14.1853080576191,1.2,0.198645696810834,1.70090058253026,0.526740600082552
Rhododendron_ferrugineum,Plant,1860.3,1860,1860,3,1,0.0238095238095238,1.55,0,0,0.182971419211679
Rumex_alpestris,Plant,1860.3,1860,1860,3,3,0.535045478865704,1.45,0.0142201834862385,1.09861228866811,0.303223080486158
Rumex_alpinus,Plant,1860.3,1860,1860,3,7,3.30263157894737,1.35,0.0403888160768895,1.56708122929332,0.559866836659126
Saxifraga_stellaris,Plant,1860.3,1860,1860,3,1,0.1,1.8,0,0,0.49667091455309
Soldanella_pusilla,Plant,1860.3,1860,1860,3,1,0.173913043478261,1.75,0,0,0.562411052116244
Trifolium_repens,Plant,1860.3,1860,1860,3,4,1.67619047619048,1.6,0.0165902140672783,1.38629436111989,0.708935258667138
Aster_bellidiastrum,Plant,1860.3,1860,1860,3,1,0.166666666666667,1.8,0,0,0.608333842805031
Acari,Animal,1860.3,1860,1860,3,1,0.025,1.83050847457627,0,0,0.287331386319914
Agromyzidae,Animal,1860.3,1860,1860,3,1,0.0169491525423729,1.6271186440678,0,0,0.090061652387353
Anthomyiidae2,Animal,1860.3,1860,1860,3,5,1.05766349940079,1.35593220338983,0.0624126605556318,0.748623938232866,0.250291821516788
Anthophagus,Animal,1860.3,1860,1860,3,1,0.00564971751412429,1.6271186440678,0,0,0
Bibionidae,Animal,1860.3,1860,1860,3,2,0.0170133538777607,1.42372881355932,0.0111017011476277,0.693147180559945,0
Bombus,Animal,1860.3,1860,1860,3,1,0.166666666666667,2.06779661016949,0,0,0.653843191986429
Botanophila,Animal,1860.3,1860,1860,3,5,1.47146250642013,1.38983050847458,0.03450127481677,1.41848366194566,0.245126897114875
Bradysia,Animal,1860.3,1860,1860,3,3,0.0940916428204564,1.3728813559322,0.0317106316207754,1.03972077083992,0.0612776417993562
Carnidae,Animal,1860.3,1860,1860,3,1,0.125,2.03389830508475,0,0,0.598264801229806
Catoptria,Animal,1860.3,1860,1860,3,1,0.111111111111111,2.05084745762712,0,0,0.575509849819655
Cecidomyiidae,Animal,1860.3,1860,1860,3,1,0.025,1.83050847457627,0,0,0.287331386319914
Cecidomyiidae2,Animal,1860.3,1860,1860,3,1,0.0833333333333333,2,0,0,0.519931459063031
Cecidomyiidae3,Animal,1860.3,1860,1860,3,1,0.0833333333333333,2,0,0,0.519931459063031
Chironomidae,Animal,1860.3,1860,1860,3,2,0.0946327683615819,1.49152542372881,0.0353469114751064,0.636514168294813,0.148209439049337
Chloropidae,Animal,1860.3,1860,1860,3,5,0.891949152542373,1.50847457627119,0.0475388994658164,1.47507631105469,0.296326417770384
Chorthippus,Animal,1860.3,1860,1860,3,1,0.166666666666667,2.06779661016949,0,0,0.653843191986429
Coenosia,Animal,1860.3,1860,1860,3,1,0.0833333333333333,2,0,0,0.519931459063031
Cratyna,Animal,1860.3,1860,1860,3,2,0.108333333333333,1.69491525423729,0.0150052445779283,0.693147180559945,0.360460485047521
Cryptophagidae,Animal,1860.3,1860,1860,3,1,0.00564971751412429,1.6271186440678,0,0,0
Curculionidae,Animal,1860.3,1860,1860,3,2,0.172316384180791,1.54237288135593,0.0558212277161958,0.693147180559945,0.278197657619388
Delphacidae,Animal,1860.3,1860,1860,3,1,0.0833333333333333,2,0,0,0.519931459063031
Dilophus,Animal,1860.3,1860,1860,3,1,0.166666666666667,2.06779661016949,0,0,0.653843191986429
Diptera,Animal,1860.3,1860,1860,3,1,0.0227272727272727,1.64406779661017,0,0,0.215995254051735
Drymeia,Animal,1860.3,1860,1860,3,1,0.025,1.83050847457627,0,0,0.287331386319914
Empididae,Animal,1860.3,1860,1860,3,4,0.61969696969697,1.45762711864407,0.045960992326807,1.33217904021012,0.423999513047034
Ephydridae,Animal,1860.3,1860,1860,3,1,0.166666666666667,2.06779661016949,0,0,0.653843191986429
Episyrphus,Animal,1860.3,1860,1860,3,1,0.075,1.83050847457627,0,0,0.421959097414589
Eusphalerum,Animal,1860.3,1860,1860,3,6,2.55489214175655,1.27118644067797,0.0854265465187989,1.56663524213531,0.537884365853938
Fanniidae,Animal,1860.3,1860,1860,3,2,0.34469696969697,1.64406779661017,0,0.693147180559945,0.422390130657085
Glacies,Animal,1860.3,1860,1860,3,1,0.25,2.13559322033898,0,0,0.732176534153204
Hybotidae,Animal,1860.3,1860,1860,3,1,0.0833333333333333,2,0,0,0.519931459063031
Hydrophoria,Animal,1860.3,1860,1860,3,1,0.0113636363636364,1.64406779661017,0,0,0.135006318248089
Hylemya,Animal,1860.3,1860,1860,3,2,0.130649717514124,1.59322033898305,0.0128683716443301,0.636514168294813,0.305601771306361
Ichneumonidae,Animal,1860.3,1860,1860,3,2,0.191666666666667,1.69491525423729,0.0150052445779283,0.636514168294813,0.459033442974553
Issidae,Animal,1860.3,1860,1860,3,1,0.0225988700564972,1.6271186440678,0,0,0.115151435642608
Leptothorax,Animal,1860.3,1860,1860,3,1,0.0625,2.27118644067797,0,0,0.464353068306407
Macquartia,Animal,1860.3,1860,1860,3,1,0.0909090909090909,2.06779661016949,0,0,0.536741517018283
Miridae,Animal,1860.3,1860,1860,3,3,0.412337662337662,1.8135593220339,0.0115785926888163,1.09861228866811,0.52219864655147
Musca,Animal,1860.3,1860,1860,3,1,0.0714285714285714,1.93220338983051,0,0,0.490150504532837
Muscidae,Animal,1860.3,1860,1860,3,1,0.0113636363636364,1.64406779661017,0,0,0.135006318248089
Muscidae11,Animal,1860.3,1860,1860,3,4,0.419286081150488,1.28813559322034,0.0556068410201797,0.822265337328788,0.396536263914348
Muscidae3,Animal,1860.3,1860,1860,3,5,0.505866167730575,1.1864406779661,0.124964081224065,1.08317280853825,0.332770436228737
Muscidae4,Animal,1860.3,1860,1860,3,2,0.0363636363636364,1.54237288135593,0.00991683148232669,0.693147180559945,0.154065608442172
Muscidae9,Animal,1860.3,1860,1860,3,6,2.23838383838384,1.49152542372881,0.0306970042293525,1.79175946922806,0.456730260903913
Pamphiliidae,Animal,1860.3,1860,1860,3,1,0.00564971751412429,1.6271186440678,0,0,0
Pegoplata,Animal,1860.3,1860,1860,3,4,1.26303287108372,1.38983050847458,0.03450127481677,0.762465702934961,0.261053898403067
Peripsocidae,Animal,1860.3,1860,1860,3,1,0.00564971751412429,1.6271186440678,0,0,0
Phaonia,Animal,1860.3,1860,1860,3,2,0.0827922077922078,1.59322033898305,0.00903459227141336,0.693147180559945,0.262816174300605
Phorbia,Animal,1860.3,1860,1860,3,1,0.0112994350282486,1.6271186440678,0,0,0.0712158700044193
Phoridae,Animal,1860.3,1860,1860,3,1,0.0625,2.27118644067797,0,0,0.464353068306407
Piophilidae,Animal,1860.3,1860,1860,3,1,0.0113636363636364,1.64406779661017,0,0,0.135006318248089
Platypezidae,Animal,1860.3,1860,1860,3,1,0.142857142857143,1.93220338983051,0,0,0.596848218605629
Saltella,Animal,1860.3,1860,1860,3,1,0.0169491525423729,1.6271186440678,0,0,0.090061652387353
Scathophagidae,Animal,1860.3,1860,1860,3,1,0.0113636363636364,1.64406779661017,0,0,0.135006318248089
Sepsidae,Animal,1860.3,1860,1860,3,3,0.414740626605033,1.40677966101695,0.0198057234299247,1.00424247305408,0.308966496718517
Sepsis,Animal,1860.3,1860,1860,3,2,0.833333333333333,2.03389830508475,0.0012779552715655,0.636514168294813,0.806395634268474
Syrphidae,Animal,1860.3,1860,1860,3,3,0.0839625064201336,1.32203389830508,0.0372744279593321,0.955699891112534,0.0298469510234852
Tenthredinidae,Animal,1860.3,1860,1860,3,2,0.106060606060606,1.50847457627119,0.0290052687816266,0.636514168294813,0.252173605449604
Themira,Animal,1860.3,1860,1860,3,2,0.172316384180791,1.57627118644068,0.0089013622160587,0.693147180559945,0.278197657619388
Thricops,Animal,1860.3,1860,1860,3,10,4.37424242424242,1.32203389830508,0.174736338164853,1.71389819709189,0.445905920552892
Campanula_scheuchzeri,Plant,2080.1,2080,2080,1,4,2.0812324929972,1,0.611111111111111,1.27985422583367,0.258267858849989
Hieracium_alpinum,Plant,2080.1,2080,2080,1,5,3.28571428571429,1.33333333333333,0.166666666666667,1.5498260458782,0.560255873359346
Leontodon_hispidus,Plant,2080.1,2080,2080,1,4,2.50980392156863,1.16666666666667,0.111111111111111,1.242453324894,0.325724047032361
Minuartia_sedoides,Plant,2080.1,2080,2080,1,1,0.0588235294117647,1.33333333333333,0,0,0
Phyteuma_hemisphaericum,Plant,2080.1,2080,2080,1,6,4.61344537815126,1.16666666666667,0.111111111111111,1.2852930241201,0.317173841241313
Ranunculus_acris,Plant,2080.1,2080,2080,1,1,0.117647058823529,1.33333333333333,0,0,0.10441060308197
Rhododendron_ferrugineum,Plant,2080.1,2080,2080,1,2,2,,0,0.693147180559945,1
Thymus_praecox,Plant,2080.1,2080,2080,1,1,1,,0,0,1
Trifolium_pratense,Plant,2080.1,2080,2080,1,1,0.333333333333333,1.66666666666667,0,0,0.61223806496151
Anthomyiidae2,Animal,2080.1,2080,2080,1,1,0.142857142857143,1.66666666666667,0,0,0.241345587040701
Botanophila,Animal,2080.1,2080,2080,1,1,0.0769230769230769,1.58333333333333,0,0,0
Bradysia,Animal,2080.1,2080,2080,1,1,0.5,1,0,0,0.72976184557268
Camillidae,Animal,2080.1,2080,2080,1,1,0.5,1,0,0,0.72976184557268
Coenosia,Animal,2080.1,2080,2080,1,1,0.2,1.75,0,0,0.338705075920536
Drymeia,Animal,2080.1,2080,2080,1,1,0.166666666666667,1.75,0,0,0.301444504541286
Empididae,Animal,2080.1,2080,2080,1,3,0.762637362637363,1.16666666666667,0.372093023255814,0.955699891112534,0.23326511727122
Epinotia,Animal,2080.1,2080,2080,1,1,0.0769230769230769,1.58333333333333,0,0,0
Episyrphus,Animal,2080.1,2080,2080,1,1,0.142857142857143,1.66666666666667,0,0,0.241345587040701
Eusphalerum,Animal,2080.1,2080,2080,1,3,1.24285714285714,1.5,0.0465116279069768,1.09861228866811,0.37645412977243
Muscidae11,Animal,2080.1,2080,2080,1,1,0.166666666666667,1.75,0,0,0.301444504541286
Muscidae3,Animal,2080.1,2080,2080,1,1,0.0769230769230769,1.58333333333333,0,0,0
Muscidae5,Animal,2080.1,2080,2080,1,1,0.0769230769230769,1.58333333333333,0,0,0
Pegoplata,Animal,2080.1,2080,2080,1,2,0.452380952380952,1.41666666666667,0.155038759689923,0.636514168294813,0.369293263714616
Thricops,Animal,2080.1,2080,2080,1,5,3.41538461538462,1.16666666666667,0.426356589147287,1.38536037778756,0.342714492218353
Vacciniina,Animal,2080.1,2080,2080,1,1,1,,0,0,1
Alchemilla_xanthochlora,Plant,2080.2,2080,2080,2,1,0.25,1.94117647058824,0,0,0.738351958704375
Anemone_alpina,Plant,2080.2,2080,2080,2,1,0.666666666666667,2,0,0,0.916009527060185
Caltha_palustris,Plant,2080.2,2080,2080,2,29,19.5526852314352,1.05882352941176,0.409565038136467,2.75427162305089,0.616879451501335
Campanula_scheuchzeri,Plant,2080.2,2080,2080,2,3,0.0895250582750583,1.35294117647059,0.0308029272314987,1.09861228866811,0.195588736869849
Carum_carvi,Plant,2080.2,2080,2080,2,3,0.558275058275058,1.47058823529412,0.00306637806637807,1.09861228866811,0.399950693669744
Crepis_aurea,Plant,2080.2,2080,2080,2,2,0.13,1.52941176470588,0.00144300144300144,0.693147180559945,0.235863397926849
Gentiana_acaulis,Plant,2080.2,2080,2080,2,8,3.67003787878788,1.29411764705882,0.103777571634714,1.01595634986573,0.786820085146552
Geum_montanum,Plant,2080.2,2080,2080,2,19,9.04391358641359,1.17647058823529,0.0913832199546485,2.46571565856057,0.4140224818506
Hieracium_alpinum,Plant,2080.2,2080,2080,2,3,0.679487179487179,1.47058823529412,0.00306637806637807,1.09861228866811,0.516922706768813
Homogyne_alpina,Plant,2080.2,2080,2080,2,1,0.04,1.76470588235294,0,0,0.392472061943438
Leontodon_hispidus,Plant,2080.2,2080,2080,2,3,0.208916083916084,1.41176470588235,0.00863224077509792,0.950270539233235,0.268186483496598
Phyteuma_hemisphaericum,Plant,2080.2,2080,2080,2,6,1.6438141025641,1.29411764705882,0.0240672026386312,1.35178399428965,0.281438804962768
Potentilla_aurea,Plant,2080.2,2080,2080,2,3,0.381363636363636,1.41176470588235,0.0151257472686044,0.79026796807459,0.201463847201269
Potentilla_erecta,Plant,2080.2,2080,2080,2,4,0.165166083916084,1.29411764705882,0.0240672026386312,0.953271014705891,0.0649168717276209
Ranunculus_acris,Plant,2080.2,2080,2080,2,15,9.12725441225441,1.17647058823529,0.277066584209441,1.33648510715304,0.531297550845463
Ranunculus_montanus,Plant,2080.2,2080,2080,2,3,0.228311688311688,1.64705882352941,0.00649350649350649,1.09861228866811,0.391479436214197
Thymus_praecox,Plant,2080.2,2080,2080,2,2,0.23125,1.64705882352941,0.00144300144300144,0.693147180559945,0.474349037106862
Viola_biflora,Plant,2080.2,2080,2080,2,1,0.333333333333333,2.11764705882353,0,0,0.792648833079647
Aeolothripidae,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Agromyzidae,Animal,2080.2,2080,2080,2,2,1.01020408163265,1.39130434782609,0,0.636514168294813,0.681663827868486
Anthomyiidae2,Animal,2080.2,2080,2080,2,4,0.39164456270413,1.10869565217391,0.0592574446077631,1.27703425946614,0.108799691579557
Anthophagus,Animal,2080.2,2080,2080,2,1,0.025830258302583,1.69565217391304,0,0,0.115446335971607
Bibionidae,Animal,2080.2,2080,2080,2,3,0.0528208003168467,1.10869565217391,0.0592574446077631,0.950270539233235,0.0921146208660504
Bombus,Animal,2080.2,2080,2080,2,1,0.0185185185185185,1.60869565217391,0,0,0.287950831800122
Botanophila,Animal,2080.2,2080,2080,2,2,0.37037037037037,1.58695652173913,0.00424628450106157,0.636514168294813,0.466060288146565
Bradysia,Animal,2080.2,2080,2080,2,3,1.05071119356834,1.30434782608696,0.0469568294409059,1.03972077083992,0.386678301678582
Catoptria,Animal,2080.2,2080,2080,2,1,0.003690036900369,1.69565217391304,0,0,0
Cecidomyiidae,Animal,2080.2,2080,2080,2,1,0.0204081632653061,1.39130434782609,0,0,0.235930631453974
Cerambycidae,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Chironomidae,Animal,2080.2,2080,2080,2,1,0.13265306122449,1.39130434782609,0,0,0.432162848326796
Chloropidae,Animal,2080.2,2080,2080,2,2,0.0491307634164777,1.23913043478261,0.0210408840982089,0.562335144618808,0.214433870513604
Chrysomelidae,Animal,2080.2,2080,2080,2,1,0.0185185185185185,1.60869565217391,0,0,0.287950831800122
Coenosia,Animal,2080.2,2080,2080,2,1,0.00738007380073801,1.69565217391304,0,0,0.0362363690712091
Corynoptera,Animal,2080.2,2080,2080,2,1,0.0303030303030303,1.84782608695652,0,0,0.375859799968073
Curculionidae,Animal,2080.2,2080,2080,2,1,0.222222222222222,1.60869565217391,0,0,0.585754823115072
Dolichopodidae,Animal,2080.2,2080,2080,2,1,0.0306122448979592,1.39130434782609,0,0,0.273822788685501
Elateridae,Animal,2080.2,2080,2080,2,1,0.0185185185185185,1.60869565217391,0,0,0.287950831800122
Empididae,Animal,2080.2,2080,2080,2,7,1.29387067958497,1.1304347826087,0.103241874897926,0.907667465836448,0.414551101552376
Ephydridae,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Episyrphus,Animal,2080.2,2080,2080,2,2,0.337023370233702,1.69565217391304,0,0.693147180559945,0.342232811962766
Eusphalerum,Animal,2080.2,2080,2080,2,8,2.85656808877684,1,0.167997713539115,0.777656042601572,0.331315634663682
Fannia,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Fanniidae,Animal,2080.2,2080,2080,2,1,0.0510204081632653,1.39130434782609,0,0,0.326329901717708
Ichneumonidae,Animal,2080.2,2080,2080,2,3,0.435064935064935,1.76086956521739,0.0077004736240405,1.09861228866811,0.49772811200169
Issidae,Animal,2080.2,2080,2080,2,3,0.607535321821036,1.39130434782609,0,0.950270539233235,0.378877491232056
Katiannidae,Animal,2080.2,2080,2080,2,1,0.0303030303030303,1.84782608695652,0,0,0.375859799968073
Lachesillidae,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Megaselia,Animal,2080.2,2080,2080,2,1,0.00738007380073801,1.69565217391304,0,0,0.0362363690712091
Muscidae11,Animal,2080.2,2080,2080,2,4,0.117735327013134,1.06521739130435,0.0932631063204312,1.32966134885476,0.052826494522514
Muscidae3,Animal,2080.2,2080,2080,2,2,0.0287226001511716,1.23913043478261,0.0210408840982089,0.693147180559945,0.158350948139768
Muscidae4,Animal,2080.2,2080,2080,2,1,0.0714285714285714,1.89130434782609,0,0,0.528918001564121
Muscidae5,Animal,2080.2,2080,2080,2,5,0.749996792484932,1.10869565217391,0.0592574446077631,1.49417513828931,0.14149881302943
Muscidae9,Animal,2080.2,2080,2080,2,7,0.925980829143718,1.10869565217391,0.0592574446077631,1.3625664136254,0.11328964172847
Pegoplata,Animal,2080.2,2080,2080,2,6,0.937820608880177,1.02173913043478,0.144961620120856,1.42891056550006,0.200533450231354
Phora,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Phyllopertha,Animal,2080.2,2080,2080,2,1,0.0185185185185185,1.60869565217391,0,0,0.287950831800122
Saltella,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Scathophagidae,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Sciaridae,Animal,2080.2,2080,2080,2,1,0.0185185185185185,1.60869565217391,0,0,0.287950831800122
Staphylinidae,Animal,2080.2,2080,2080,2,2,1.00738007380074,1.69565217391304,0,0.636514168294813,0.318336172131514
Syrphidae,Animal,2080.2,2080,2080,2,5,1.57411591122714,1.10869565217391,0.0592574446077631,1.34317839645762,0.145665854690919
Tenthredinidae,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Thricops,Animal,2080.2,2080,2080,2,9,2.61786334870151,1.06521739130435,0.0932631063204312,0.974632990075684,0.229179613920361
Thripidae,Animal,2080.2,2080,2080,2,1,0.757575757575758,1.84782608695652,0,0,0.906802571035825
Xyelidae,Animal,2080.2,2080,2080,2,1,0.0102040816326531,1.39130434782609,0,0,0.181565470981818
Alchemilla_xanthochlora,Plant,2080.3,2080,2080,3,4,3,1.88888888888889,0,1.33217904021012,0.873143706302918
Anemone_alpina,Plant,2080.3,2080,2080,3,7,3.26117730953257,1.38888888888889,0.00996677740863787,1.59144868590889,0.475247246924429
Campanula_scheuchzeri,Plant,2080.3,2080,2080,3,3,1.0625,1.61111111111111,0.00193798449612403,1.03972077083992,0.649094087815029
Carum_carvi,Plant,2080.3,2080,2080,3,1,1,,0,0,1
Doronicum_glaciale,Plant,2080.3,2080,2080,3,1,0.5,1.94444444444444,0,0,0.824574936418046
Galium_pumilum,Plant,2080.3,2080,2080,3,1,0.03125,1.5,0,0,0.122874682090227
Gentiana_acaulis,Plant,2080.3,2080,2080,3,11,5.3526196026196,1.5,0.00145348837209302,1.99925378964534,0.570804991422946
Geum_montanum,Plant,2080.3,2080,2080,3,9,3.33896238994923,1.22222222222222,0.0490171650055371,1.72483014684105,0.346614117502745
Hypericum_maculatum,Plant,2080.3,2080,2080,3,1,0.03125,1.5,0,0,0.122874682090227
Leontodon_hispidus,Plant,2080.3,2080,2080,3,3,0.144230769230769,1.22222222222222,0.0490171650055371,1.03972077083992,0.112687293518659
Phyteuma_hemisphaericum,Plant,2080.3,2080,2080,3,7,3.58173076923077,1.27777777777778,0.0308001107419712,1.90615474653985,0.480264127843056
Potentilla_erecta,Plant,2080.3,2080,2080,3,10,6.2293956043956,1.22222222222222,0.0490171650055371,1.82531872780863,0.372565396580671
Ranunculus_acris,Plant,2080.3,2080,2080,3,9,3.5512961088619,1.22222222222222,0.0490171650055371,1.37151364803149,0.367783417895679
Ranunculus_montanus,Plant,2080.3,2080,2080,3,17,6.74456011824433,1,0.758319490586933,2.35690360578059,0.22563857143098
Silene_acaulis,Plant,2080.3,2080,2080,3,1,0.25,1.88888888888889,0,0,0.649149872836091
Silene_vulgaris,Plant,2080.3,2080,2080,3,2,0.0575657894736842,1.5,0,0.693147180559945,0.0639766371848042
Thymus_praecox,Plant,2080.3,2080,2080,3,4,1.71923076923077,1.5,0.00145348837209302,1.33217904021012,0.618485286289122
Trifolium_repens,Plant,2080.3,2080,2080,3,1,0.0192307692307692,1.55555555555556,0,0,0
Vaccinium_myrtillus,Plant,2080.3,2080,2080,3,3,2.5,1.94444444444444,0,0.950270539233235,0.957714568767639
Veratrum_album,Plant,2080.3,2080,2080,3,3,1.625,1.66666666666667,0,1.03972077083992,0.649094087815029
Agromyzidae,Animal,2080.3,2080,2080,3,3,0.474686028257457,1.45238095238095,0.0307435454525216,0.79026796807459,0.42976217453074
Anthomyiidae2,Animal,2080.3,2080,2080,3,3,0.230120810866153,1.45238095238095,0.0227291194857815,1.00424247305408,0.240136824261994
Anthophagus,Animal,2080.3,2080,2080,3,2,0.0588697017268446,1.73809523809524,0.00650701565848831,0.693147180559945,0.0814173974575342
Aphididae,Animal,2080.3,2080,2080,3,1,0.0303030303030303,1.88095238095238,0,0,0.101575280039538
Bombus,Animal,2080.3,2080,2080,3,1,0.6,2.52380952380952,0,0,0.864143905747058
Botanophila,Animal,2080.3,2080,2080,3,4,0.204277864992151,1.35714285714286,0.0675591316895665,1.38629436111989,0.0974716033088144
Bradysia,Animal,2080.3,2080,2080,3,3,1.42040816326531,1.57142857142857,0.0546984572230014,1.03972077083992,0.606252207080513
Calliphoridae,Animal,2080.3,2080,2080,3,2,0.220408163265306,1.5952380952381,0.00876577840112202,0.693147180559945,0.293228131163271
Carabidae,Animal,2080.3,2080,2080,3,1,0.0416666666666667,1.97619047619048,0,0,0.183401702311177
Cecidomyiidae,Animal,2080.3,2080,2080,3,1,0.2,2.5,0,0,0.586456262326542
Chironomidae,Animal,2080.3,2080,2080,3,2,0.220408163265306,1.57142857142857,0.0546984572230014,0.693147180559945,0.293228131163271
Chloropidae,Animal,2080.3,2080,2080,3,2,0.270408163265306,1.5952380952381,0.00350631136044881,0.693147180559945,0.321896406445989
Chorthippus,Animal,2080.3,2080,2080,3,1,0.0303030303030303,1.88095238095238,0,0,0.101575280039538
Corynoptera,Animal,2080.3,2080,2080,3,1,0.2,2.5,0,0,0.586456262326542
Curculionidae,Animal,2080.3,2080,2080,3,4,0.23499895549585,1.30952380952381,0.076188680028091,1.35178399428965,0.147657021088294
Drymeia,Animal,2080.3,2080,2080,3,1,0.0204081632653061,1.9047619047619,0,0,0
Elateridae,Animal,2080.3,2080,2080,3,1,0.0833333333333333,1.97619047619048,0,0,0.361505295865188
Empididae,Animal,2080.3,2080,2080,3,3,0.65530303030303,1.76190476190476,0.0135744339811661,1.03972077083992,0.521108386191833
Entomobryidae,Animal,2080.3,2080,2080,3,1,0.0769230769230769,1.88095238095238,0,0,0.34093838846908
Epistrophe,Animal,2080.3,2080,2080,3,1,0.125,1.97619047619048,0,0,0.465689219337967
Episyrphus,Animal,2080.3,2080,2080,3,1,0.25,2.28571428571429,0,0,0.643792812891978
Eupeodes,Animal,2080.3,2080,2080,3,1,0.2,2.52380952380952,0,0,0.586456262326542
Eusphalerum,Animal,2080.3,2080,2080,3,9,2.75871897253885,1.16666666666667,0.174738721618105,1.39606215356463,0.352679276126489
Halictus,Animal,2080.3,2080,2080,3,1,0.0204081632653061,1.61904761904762,0,0,0
Ichneumonidae,Animal,2080.3,2080,2080,3,1,0.125,1.97619047619048,0,0,0.465689219337967
Issidae,Animal,2080.3,2080,2080,3,3,0.302891156462585,1.52380952380952,0.0259019011999377,0.950270539233235,0.256779526956865
Lepidoptera,Animal,2080.3,2080,2080,3,1,0.0303030303030303,1.88095238095238,0,0,0.101575280039538
Leptothorax,Animal,2080.3,2080,2080,3,1,0.0384615384615385,1.88095238095238,0,0,0.162834794915069
Megaselia,Animal,2080.3,2080,2080,3,2,0.270408163265306,1.88095238095238,0.010053702725512,0.693147180559945,0.321896406445989
Muscidae10,Animal,2080.3,2080,2080,3,1,0.0606060606060606,1.88095238095238,0,0,0.279678873593549
Muscidae11,Animal,2080.3,2080,2080,3,2,0.220408163265306,1.57142857142857,0.112201963534362,0.693147180559945,0.293228131163271
Muscidae4,Animal,2080.3,2080,2080,3,1,0.0303030303030303,1.88095238095238,0,0,0.101575280039538
Muscidae5,Animal,2080.3,2080,2080,3,2,1.02040816326531,1.61904761904762,0,0.693147180559945,0.5
Muscidae9,Animal,2080.3,2080,2080,3,7,1.32733725901428,1.33333333333333,0.106073103303117,1.721402322014,0.213585819834043
Orygma,Animal,2080.3,2080,2080,3,1,0.0434782608695652,1.9047619047619,0,0,0.194337359962034
Pegoplata,Animal,2080.3,2080,2080,3,5,1.6576826382727,1.42857142857143,0.0372309045170195,1.28102983724626,0.39729175212654
Saltella,Animal,2080.3,2080,2080,3,1,0.0434782608695652,1.9047619047619,0,0,0.194337359962034
Sarcophagidae,Animal,2080.3,2080,2080,3,1,0.4,2.04761904761905,0,0,0.764559855880553
